TOA5	ROS_WS	CR3000	4909	CR3000.Std.11	CPU:weather_station_final.CR3	30238	Table2
TIMESTAMP	RECORD	BattV_Min	PTemp_C_Max				
TS	RN	Volts	Deg C				
		Min	Max				
13/10/2011 10:07	924269	13.06	21.26				
13/10/2011 10:07	924270	13.05	21.29				
13/10/2011 10:08	924271	13.06	21.33				
13/10/2011 10:08	924272	13.05	21.36				
13/10/2011 10:09	924273	13.06	21.4				
13/10/2011 10:09	924274	13.05	21.44				
13/10/2011 10:10	924275	13.06	21.47				
13/10/2011 10:10	924276	13.05	21.51				
13/10/2011 10:11	924277	13.06	21.55				
13/10/2011 10:11	924278	13.05	21.58				
13/10/2011 10:12	924279	13.06	21.62				
13/10/2011 10:12	924280	13.05	21.66				
13/10/2011 10:13	924281	13.06	21.69				
13/10/2011 10:13	924282	13.05	21.73				
13/10/2011 10:14	924283	13.06	21.77				
13/10/2011 10:14	924284	13.05	21.8				
13/10/2011 10:15	924285	13.06	21.84				
13/10/2011 10:15	924286	13.05	21.87				
13/10/2011 10:16	924287	13.06	21.9				
13/10/2011 10:16	924288	13.05	21.93				
13/10/2011 10:17	924289	13.06	21.96				
13/10/2011 10:17	924290	13.06	21.99				
13/10/2011 10:18	924291	13.07	22.02				
13/10/2011 10:18	924292	13.06	22.05				
13/10/2011 10:19	924293	13.06	22.08				
13/10/2011 10:19	924294	13.05	22.11				
13/10/2011 10:20	924295	13.06	22.13				
13/10/2011 10:20	924296	13.05	22.16				
13/10/2011 10:21	924297	13.06	22.18				
13/10/2011 10:21	924298	13.05	22.21				
13/10/2011 10:22	924299	13.06	22.24				
13/10/2011 10:22	924300	13.05	22.26				
13/10/2011 10:23	924301	13.06	22.29				
13/10/2011 10:23	924302	13.05	22.31				
13/10/2011 10:24	924303	13.06	22.33				
13/10/2011 10:24	924304	13.05	22.36				
13/10/2011 10:25	924305	13.06	22.38				
13/10/2011 10:25	924306	13.05	22.4				
13/10/2011 10:26	924307	13.06	22.42				
13/10/2011 10:26	924308	13.05	22.44				
13/10/2011 10:27	924309	13.06	22.46				
13/10/2011 10:27	924310	13.06	22.48				
13/10/2011 10:28	924311	13.06	22.49				
13/10/2011 10:28	924312	13.05	22.51				
13/10/2011 10:29	924313	13.06	22.53				
13/10/2011 10:29	924314	13.05	22.54				
13/10/2011 10:30	924315	13.06	22.56				
13/10/2011 10:30	924316	13.06	22.57				
13/10/2011 10:31	924317	13.06	22.59				
13/10/2011 10:31	924318	13.06	22.6				
13/10/2011 10:32	924319	13.06	22.62				
13/10/2011 10:32	924320	13.05	22.64				
13/10/2011 10:33	924321	13.06	22.65				
13/10/2011 10:33	924322	13.05	22.67				
13/10/2011 10:34	924323	13.06	22.68				
13/10/2011 10:34	924324	13.05	22.69				
13/10/2011 10:35	924325	13.06	22.71				
13/10/2011 10:35	924326	13.06	22.73				
13/10/2011 10:36	924327	13.06	22.74				
13/10/2011 10:36	924328	13.05	22.75				
13/10/2011 10:37	924329	13.06	22.76				
13/10/2011 10:37	924330	13.05	22.78				
13/10/2011 10:38	924331	13.06	22.79				
13/10/2011 10:38	924332	13.05	22.8				
13/10/2011 10:39	924333	13.07	22.81				
13/10/2011 10:39	924334	13.06	22.83				
13/10/2011 10:40	924335	13.07	22.84				
13/10/2011 10:40	924336	13.05	22.85				
13/10/2011 10:41	924337	13.07	22.86				
13/10/2011 10:41	924338	13.05	22.87				
13/10/2011 10:42	924339	13.06	22.88				
13/10/2011 10:42	924340	13.05	22.9				
13/10/2011 10:43	924341	13.06	22.91				
13/10/2011 10:43	924342	13.05	22.92				
13/10/2011 10:44	924343	13.06	22.93				
13/10/2011 10:44	924344	13.06	22.94				
13/10/2011 10:45	924345	13.06	22.95				
13/10/2011 10:45	924346	13.06	22.96				
13/10/2011 10:46	924347	13.06	22.98				
13/10/2011 10:46	924348	13.05	22.99				
13/10/2011 10:47	924349	13.06	23				
13/10/2011 10:47	924350	13.05	23.01				
13/10/2011 10:48	924351	13.06	23.03				
13/10/2011 10:48	924352	13.05	23.04				
13/10/2011 10:49	924353	13.06	23.05				
13/10/2011 10:49	924354	13.06	23.07				
13/10/2011 10:50	924355	13.06	23.08				
13/10/2011 10:50	924356	13.06	23.1				
13/10/2011 10:51	924357	13.07	23.11				
13/10/2011 10:51	924358	13.06	23.13				
13/10/2011 10:52	924359	13.06	23.15				
13/10/2011 10:52	924360	13.05	23.17				
13/10/2011 10:53	924361	13.06	23.19				
13/10/2011 10:53	924362	13.06	23.2				
13/10/2011 10:54	924363	13.06	23.22				
13/10/2011 10:54	924364	13.06	23.24				
13/10/2011 10:55	924365	13.06	23.26				
13/10/2011 10:55	924366	13.06	23.28				
13/10/2011 10:56	924367	13.06	23.3				
13/10/2011 10:56	924368	13.05	23.32				
13/10/2011 10:57	924369	13.06	23.34				
13/10/2011 10:57	924370	13.06	23.36				
13/10/2011 10:58	924371	13.07	23.39				
13/10/2011 10:58	924372	13.06	23.41				
13/10/2011 10:59	924373	13.06	23.43				
13/10/2011 10:59	924374	13.06	23.45				
13/10/2011 11:00	924375	13.06	23.47				
13/10/2011 11:00	924376	13.05	23.49				
13/10/2011 11:01	924377	13.06	23.51				
13/10/2011 11:01	924378	13.05	23.53				
13/10/2011 11:02	924379	13.06	23.55				
13/10/2011 11:02	924380	13.06	23.57				
13/10/2011 11:03	924381	13.07	23.59				
13/10/2011 11:03	924382	13.05	23.61				
13/10/2011 11:04	924383	13.07	23.62				
13/10/2011 11:04	924384	13.06	23.64				
13/10/2011 11:05	924385	13.06	23.65				
13/10/2011 11:05	924386	13.06	23.67				
13/10/2011 11:06	924387	13.06	23.67				
13/10/2011 11:06	924388	13.06	23.68				
13/10/2011 11:07	924389	13.07	23.69				
13/10/2011 11:07	924390	13.06	23.71				
13/10/2011 11:08	924391	13.07	23.72				
13/10/2011 11:08	924392	13.06	23.72				
13/10/2011 11:09	924393	13.06	23.73				
13/10/2011 11:09	924394	13.06	23.73				
13/10/2011 11:10	924395	13.07	23.74				
13/10/2011 11:10	924396	13.06	23.75				
13/10/2011 11:11	924397	13.07	23.76				
13/10/2011 11:11	924398	13.05	23.77				
13/10/2011 11:12	924399	13.06	23.77				
13/10/2011 11:12	924400	13.06	23.78				
13/10/2011 11:13	924401	13.06	23.79				
13/10/2011 11:13	924402	13.06	23.8				
13/10/2011 11:14	924403	13.07	23.8				
13/10/2011 11:14	924404	13.06	23.81				
13/10/2011 11:15	924405	13.07	23.82				
13/10/2011 11:15	924406	13.05	23.83				
13/10/2011 11:16	924407	13.07	23.84				
13/10/2011 11:16	924408	13.06	23.84				
13/10/2011 11:17	924409	13.07	23.85				
13/10/2011 11:17	924410	13.06	23.86				
13/10/2011 11:18	924411	13.07	23.87				
13/10/2011 11:18	924412	13.06	23.88				
13/10/2011 11:19	924413	13.06	23.89				
13/10/2011 11:19	924414	13.05	23.89				
13/10/2011 11:20	924415	13.07	23.9				
13/10/2011 11:20	924416	13.06	23.9				
13/10/2011 11:21	924417	13.07	23.92				
13/10/2011 11:21	924418	13.06	23.92				
13/10/2011 11:22	924419	13.07	23.93				
13/10/2011 11:22	924420	13.06	23.94				
13/10/2011 11:23	924421	13.07	23.94				
13/10/2011 11:23	924422	13.06	23.95				
13/10/2011 11:24	924423	13.07	23.96				
13/10/2011 11:24	924424	13.06	23.96				
13/10/2011 11:25	924425	13.07	23.97				
13/10/2011 11:25	924426	13.06	23.97				
13/10/2011 11:26	924427	13.07	23.98				
13/10/2011 11:26	924428	13.06	23.98				
13/10/2011 11:27	924429	13.07	23.98				
13/10/2011 11:27	924430	13.06	23.99				
13/10/2011 11:28	924431	13.06	23.99				
13/10/2011 11:28	924432	13.06	23.99				
13/10/2011 11:29	924433	13.07	23.99				
13/10/2011 11:29	924434	13.06	23.99				
13/10/2011 11:30	924435	13.07	23.99				
13/10/2011 11:30	924436	13.06	23.99				
13/10/2011 11:31	924437	13.07	23.98				
13/10/2011 11:31	924438	13.05	23.98				
13/10/2011 11:32	924439	13.06	23.98				
13/10/2011 11:32	924440	13.06	23.97				
13/10/2011 11:33	924441	13.07	23.97				
13/10/2011 11:33	924442	13.06	23.97				
13/10/2011 11:34	924443	13.07	23.96				
13/10/2011 11:34	924444	13.06	23.95				
13/10/2011 11:35	924445	13.07	23.95				
13/10/2011 11:35	924446	13.06	23.94				
13/10/2011 11:36	924447	13.07	23.94				
13/10/2011 11:36	924448	13.06	23.93				
13/10/2011 11:37	924449	13.06	23.93				
13/10/2011 11:37	924450	13.06	23.92				
13/10/2011 11:38	924451	13.06	23.92				
13/10/2011 11:38	924452	13.06	23.91				
13/10/2011 11:39	924453	13.07	23.9				
13/10/2011 11:39	924454	13.06	23.89				
13/10/2011 11:40	924455	13.06	23.89				
13/10/2011 11:40	924456	13.06	23.88				
13/10/2011 11:41	924457	13.06	23.87				
13/10/2011 11:41	924458	13.06	23.87				
13/10/2011 11:42	924459	13.07	23.86				
13/10/2011 11:42	924460	13.06	23.85				
13/10/2011 11:43	924461	13.07	23.84				
13/10/2011 11:43	924462	13.06	23.84				
13/10/2011 11:44	924463	13.07	23.83				
13/10/2011 11:44	924464	13.05	23.82				
13/10/2011 11:45	924465	13.06	23.81				
13/10/2011 11:45	924466	13.06	23.81				
13/10/2011 11:46	924467	13.07	23.79				
13/10/2011 11:46	924468	13.05	23.79				
13/10/2011 11:47	924469	13.07	23.78				
13/10/2011 11:47	924470	13.06	23.78				
13/10/2011 11:48	924471	13.07	23.77				
13/10/2011 11:48	924472	13.06	23.76				
13/10/2011 11:49	924473	13.06	23.76				
13/10/2011 11:49	924474	13.05	23.75				
13/10/2011 11:50	924475	13.06	23.75				
13/10/2011 11:50	924476	13.06	23.74				
13/10/2011 11:51	924477	13.07	23.74				
13/10/2011 11:51	924478	13.06	23.74				
13/10/2011 11:52	924479	13.07	23.73				
13/10/2011 11:52	924480	13.05	23.73				
13/10/2011 11:53	924481	13.06	23.73				
13/10/2011 11:53	924482	13.06	23.73				
13/10/2011 11:54	924483	13.06	23.72				
13/10/2011 11:54	924484	13.06	23.72				
13/10/2011 11:55	924485	13.06	23.72				
13/10/2011 11:55	924486	13.06	23.72				
13/10/2011 11:56	924487	13.07	23.72				
13/10/2011 11:56	924488	13.06	23.72				
13/10/2011 11:57	924489	13.07	23.72				
13/10/2011 11:57	924490	13.06	23.72				
13/10/2011 11:58	924491	13.06	23.72				
13/10/2011 11:58	924492	13.06	23.73				
13/10/2011 11:59	924493	13.06	23.73				
13/10/2011 11:59	924494	13.06	23.73				
13/10/2011 12:00	924495	13.06	23.73				
13/10/2011 12:00	924496	13.06	23.74				
13/10/2011 12:01	924497	13.07	23.74				
13/10/2011 12:01	924498	13.06	23.74				
13/10/2011 12:02	924499	13.07	23.75				
13/10/2011 12:02	924500	13.06	23.75				
13/10/2011 12:03	924501	13.07	23.76				
13/10/2011 12:03	924502	13.06	23.76				
13/10/2011 12:04	924503	13.06	23.76				
13/10/2011 12:04	924504	13.05	23.77				
13/10/2011 12:05	924505	13.07	23.77				
13/10/2011 12:05	924506	13.06	23.77				
13/10/2011 12:06	924507	13.06	23.77				
13/10/2011 12:06	924508	13.06	23.77				
13/10/2011 12:07	924509	13.06	23.76				
13/10/2011 12:07	924510	13.06	23.76				
13/10/2011 12:08	924511	13.06	23.75				
13/10/2011 12:08	924512	13.06	23.74				
13/10/2011 12:09	924513	13.06	23.73				
13/10/2011 12:09	924514	13.05	23.72				
13/10/2011 12:10	924515	13.06	23.71				
13/10/2011 12:10	924516	13.05	23.7				
13/10/2011 12:11	924517	13.06	23.69				
13/10/2011 12:11	924518	13.05	23.67				
13/10/2011 12:12	924519	13.07	23.66				
13/10/2011 12:12	924520	13.06	23.64				
13/10/2011 12:13	924521	13.07	23.62				
13/10/2011 12:13	924522	13.05	23.6				
13/10/2011 12:14	924523	13.06	23.58				
13/10/2011 12:14	924524	13.05	23.56				
13/10/2011 12:15	924525	13.06	23.54				
13/10/2011 12:15	924526	13.05	23.51				
13/10/2011 12:16	924527	13.06	23.49				
13/10/2011 12:16	924528	13.05	23.47				
13/10/2011 12:17	924529	13.06	23.45				
13/10/2011 12:17	924530	13.06	23.42				
13/10/2011 12:18	924531	13.06	23.4				
13/10/2011 12:18	924532	13.06	23.37				
13/10/2011 12:19	924533	13.06	23.35				
13/10/2011 12:19	924534	13.06	23.32				
13/10/2011 12:20	924535	13.06	23.3				
13/10/2011 12:20	924536	13.05	23.27				
13/10/2011 12:21	924537	13.06	23.25				
13/10/2011 12:21	924538	13.06	23.22				
13/10/2011 12:22	924539	13.06	23.2				
13/10/2011 12:22	924540	13.05	23.18				
13/10/2011 12:23	924541	13.06	23.15				
13/10/2011 12:23	924542	13.06	23.12				
13/10/2011 12:24	924543	13.06	23.1				
13/10/2011 12:24	924544	13.06	23.08				
13/10/2011 12:25	924545	13.06	23.05				
13/10/2011 12:25	924546	13.06	23.03				
13/10/2011 12:26	924547	13.06	23.01				
13/10/2011 12:26	924548	13.06	22.99				
13/10/2011 12:27	924549	13.06	22.97				
13/10/2011 12:27	924550	13.06	22.95				
13/10/2011 12:28	924551	13.06	22.92				
13/10/2011 12:28	924552	13.06	22.9				
13/10/2011 12:29	924553	13.07	22.89				
13/10/2011 12:29	924554	13.06	22.87				
13/10/2011 12:30	924555	13.06	22.85				
13/10/2011 12:30	924556	13.06	22.83				
13/10/2011 12:31	924557	13.07	22.81				
13/10/2011 12:31	924558	13.06	22.79				
13/10/2011 12:32	924559	13.07	22.78				
13/10/2011 12:32	924560	13.06	22.76				
13/10/2011 12:33	924561	13.07	22.75				
13/10/2011 12:33	924562	13.06	22.73				
13/10/2011 12:34	924563	13.06	22.72				
13/10/2011 12:34	924564	13.06	22.71				
13/10/2011 12:35	924565	13.07	22.69				
13/10/2011 12:35	924566	13.06	22.68				
13/10/2011 12:36	924567	13.06	22.67				
13/10/2011 12:36	924568	13.06	22.66				
13/10/2011 12:37	924569	13.07	22.65				
13/10/2011 12:37	924570	13.06	22.64				
13/10/2011 12:38	924571	13.07	22.63				
13/10/2011 12:38	924572	13.05	22.63				
13/10/2011 12:39	924573	13.06	22.62				
13/10/2011 12:39	924574	13.06	22.61				
13/10/2011 12:40	924575	13.07	22.61				
13/10/2011 12:40	924576	13.06	22.6				
13/10/2011 12:41	924577	13.06	22.6				
13/10/2011 12:41	924578	13.05	22.6				
13/10/2011 12:42	924579	13.07	22.6				
13/10/2011 12:42	924580	13.06	22.59				
13/10/2011 12:43	924581	13.06	22.59				
13/10/2011 12:43	924582	13.06	22.59				
13/10/2011 12:44	924583	13.06	22.6				
13/10/2011 12:44	924584	13.06	22.6				
13/10/2011 12:45	924585	13.06	22.6				
13/10/2011 12:45	924586	13.06	22.6				
13/10/2011 12:46	924587	13.06	22.61				
13/10/2011 12:46	924588	13.06	22.61				
13/10/2011 12:47	924589	13.06	22.61				
13/10/2011 12:47	924590	13.05	22.62				
13/10/2011 12:48	924591	13.06	22.63				
13/10/2011 12:48	924592	13.06	22.63				
13/10/2011 12:49	924593	13.06	22.64				
13/10/2011 12:49	924594	13.05	22.64				
13/10/2011 12:50	924595	13.06	22.65				
13/10/2011 12:50	924596	13.05	22.66				
13/10/2011 12:51	924597	13.06	22.66				
13/10/2011 12:51	924598	13.06	22.67				
13/10/2011 12:52	924599	13.06	22.67				
13/10/2011 12:52	924600	13.05	22.68				
13/10/2011 12:53	924601	13.06	22.69				
13/10/2011 12:53	924602	13.05	22.69				
13/10/2011 12:54	924603	13.06	22.7				
13/10/2011 12:54	924604	13.05	22.71				
13/10/2011 12:55	924605	13.06	22.72				
13/10/2011 12:55	924606	13.05	22.72				
13/10/2011 12:56	924607	13.06	22.73				
13/10/2011 12:56	924608	13.05	22.73				
13/10/2011 12:57	924609	13.06	22.74				
13/10/2011 12:57	924610	13.06	22.75				
13/10/2011 12:58	924611	13.06	22.76				
13/10/2011 12:58	924612	13.05	22.76				
13/10/2011 12:59	924613	13.06	22.77				
13/10/2011 12:59	924614	13.05	22.78				
13/10/2011 13:00	924615	13.06	22.79				
13/10/2011 13:00	924616	13.05	22.8				
13/10/2011 13:01	924617	13.06	22.81				
13/10/2011 13:01	924618	13.06	22.81				
13/10/2011 13:02	924619	13.06	22.82				
13/10/2011 13:02	924620	13.05	22.83				
13/10/2011 13:03	924621	13.06	22.84				
13/10/2011 13:03	924622	13.06	22.85				
13/10/2011 13:04	924623	13.06	22.86				
13/10/2011 13:04	924624	13.06	22.87				
13/10/2011 13:05	924625	13.06	22.88				
13/10/2011 13:05	924626	13.06	22.89				
13/10/2011 13:06	924627	13.06	22.9				
13/10/2011 13:06	924628	13.06	22.91				
13/10/2011 13:07	924629	13.06	22.92				
13/10/2011 13:07	924630	13.06	22.93				
13/10/2011 13:08	924631	13.06	22.94				
13/10/2011 13:08	924632	13.05	22.96				
13/10/2011 13:09	924633	13.06	22.97				
13/10/2011 13:09	924634	13.06	22.98				
13/10/2011 13:10	924635	13.06	22.99				
13/10/2011 13:10	924636	13.05	23				
13/10/2011 13:11	924637	13.06	23.01				
13/10/2011 13:11	924638	13.06	23.02				
13/10/2011 13:12	924639	13.06	23.02				
13/10/2011 13:12	924640	13.05	23.04				
13/10/2011 13:13	924641	13.06	23.05				
13/10/2011 13:13	924642	13.05	23.06				
13/10/2011 13:14	924643	13.06	23.07				
13/10/2011 13:14	924644	13.05	23.08				
13/10/2011 13:15	924645	13.06	23.09				
13/10/2011 13:15	924646	13.05	23.1				
13/10/2011 13:16	924647	13.06	23.11				
13/10/2011 13:16	924648	13.06	23.12				
13/10/2011 13:17	924649	13.06	23.13				
13/10/2011 13:17	924650	13.06	23.14				
13/10/2011 13:18	924651	13.06	23.14				
13/10/2011 13:18	924652	13.05	23.15				
13/10/2011 13:19	924653	13.06	23.16				
13/10/2011 13:19	924654	13.05	23.16				
13/10/2011 13:20	924655	13.06	23.17				
13/10/2011 13:20	924656	13.05	23.18				
13/10/2011 13:21	924657	13.06	23.18				
13/10/2011 13:21	924658	13.06	23.19				
13/10/2011 13:22	924659	13.06	23.19				
13/10/2011 13:22	924660	13.06	23.2				
13/10/2011 13:23	924661	13.06	23.2				
13/10/2011 13:23	924662	13.06	23.21				
13/10/2011 13:24	924663	13.06	23.21				
13/10/2011 13:24	924664	13.06	23.22				
13/10/2011 13:25	924665	13.06	23.22				
13/10/2011 13:25	924666	13.06	23.22				
13/10/2011 13:26	924667	13.06	23.23				
13/10/2011 13:26	924668	13.06	23.23				
13/10/2011 13:27	924669	13.06	23.23				
13/10/2011 13:27	924670	13.05	23.24				
13/10/2011 13:28	924671	13.06	23.24				
13/10/2011 13:28	924672	13.06	23.24				
13/10/2011 13:29	924673	13.06	23.25				
13/10/2011 13:29	924674	13.06	23.25				
13/10/2011 13:30	924675	13.06	23.25				
13/10/2011 13:30	924676	13.05	23.25				
13/10/2011 13:31	924677	13.06	23.25				
13/10/2011 13:31	924678	13.06	23.26				
13/10/2011 13:32	924679	13.06	23.26				
13/10/2011 13:32	924680	13.05	23.26				
13/10/2011 13:33	924681	13.07	23.26				
13/10/2011 13:33	924682	13.06	23.26				
13/10/2011 13:34	924683	13.07	23.27				
13/10/2011 13:34	924684	13.06	23.27				
13/10/2011 13:35	924685	13.06	23.27				
13/10/2011 13:35	924686	13.05	23.27				
13/10/2011 13:36	924687	13.07	23.28				
13/10/2011 13:36	924688	13.06	23.28				
13/10/2011 13:37	924689	13.06	23.29				
13/10/2011 13:37	924690	13.06	23.29				
13/10/2011 13:38	924691	13.06	23.3				
13/10/2011 13:38	924692	13.05	23.3				
13/10/2011 13:39	924693	13.06	23.31				
13/10/2011 13:39	924694	13.06	23.31				
13/10/2011 13:40	924695	13.06	23.32				
13/10/2011 13:40	924696	13.05	23.32				
13/10/2011 13:41	924697	13.06	23.33				
13/10/2011 13:41	924698	13.06	23.33				
13/10/2011 13:42	924699	13.06	23.33				
13/10/2011 13:42	924700	13.06	23.33				
13/10/2011 13:43	924701	13.06	23.33				
13/10/2011 13:43	924702	13.06	23.33				
13/10/2011 13:44	924703	13.06	23.33				
13/10/2011 13:44	924704	13.05	23.33				
13/10/2011 13:45	924705	13.06	23.33				
13/10/2011 13:45	924706	13.06	23.32				
13/10/2011 13:46	924707	13.06	23.31				
13/10/2011 13:46	924708	13.06	23.31				
13/10/2011 13:47	924709	13.06	23.3				
13/10/2011 13:47	924710	13.06	23.29				
13/10/2011 13:48	924711	13.06	23.28				
13/10/2011 13:48	924712	13.06	23.27				
13/10/2011 13:49	924713	13.06	23.26				
13/10/2011 13:49	924714	13.05	23.25				
13/10/2011 13:50	924715	13.06	23.24				
13/10/2011 13:50	924716	13.06	23.23				
13/10/2011 13:51	924717	13.06	23.21				
13/10/2011 13:51	924718	13.06	23.2				
13/10/2011 13:52	924719	13.06	23.19				
13/10/2011 13:52	924720	13.05	23.17				
13/10/2011 13:53	924721	13.07	23.16				
13/10/2011 13:53	924722	13.06	23.14				
13/10/2011 13:54	924723	13.06	23.13				
13/10/2011 13:54	924724	13.05	23.11				
13/10/2011 13:55	924725	13.06	23.09				
13/10/2011 13:55	924726	13.06	23.08				
13/10/2011 13:56	924727	13.06	23.06				
13/10/2011 13:56	924728	13.05	23.04				
13/10/2011 13:57	924729	13.06	23.02				
13/10/2011 13:57	924730	13.06	23.01				
13/10/2011 13:58	924731	13.06	22.99				
13/10/2011 13:58	924732	13.05	22.97				
13/10/2011 13:59	924733	13.07	22.95				
13/10/2011 13:59	924734	13.06	22.93				
13/10/2011 14:00	924735	13.07	22.91				
13/10/2011 14:00	924736	13.06	22.89				
13/10/2011 14:01	924737	13.06	22.88				
13/10/2011 14:01	924738	13.06	22.86				
13/10/2011 14:02	924739	13.07	22.84				
13/10/2011 14:02	924740	13.06	22.82				
13/10/2011 14:03	924741	13.07	22.8				
13/10/2011 14:03	924742	13.06	22.78				
13/10/2011 14:04	924743	13.06	22.76				
13/10/2011 14:04	924744	13.06	22.74				
13/10/2011 14:05	924745	13.06	22.73				
13/10/2011 14:05	924746	13.05	22.71				
13/10/2011 14:06	924747	13.06	22.69				
13/10/2011 14:06	924748	13.06	22.67				
13/10/2011 14:07	924749	13.06	22.65				
13/10/2011 14:07	924750	13.05	22.64				
13/10/2011 14:08	924751	13.06	22.62				
13/10/2011 14:08	924752	13.05	22.6				
13/10/2011 14:09	924753	13.06	22.58				
13/10/2011 14:09	924754	13.06	22.57				
13/10/2011 14:10	924755	13.06	22.56				
13/10/2011 14:10	924756	13.06	22.54				
13/10/2011 14:11	924757	13.06	22.52				
13/10/2011 14:11	924758	13.06	22.51				
13/10/2011 14:12	924759	13.06	22.5				
13/10/2011 14:12	924760	13.06	22.49				
13/10/2011 14:13	924761	13.07	22.48				
13/10/2011 14:13	924762	13.05	22.47				
13/10/2011 14:14	924763	13.06	22.47				
13/10/2011 14:14	924764	13.06	22.46				
13/10/2011 14:15	924765	13.07	22.45				
13/10/2011 14:15	924766	13.06	22.45				
13/10/2011 14:16	924767	13.06	22.45				
13/10/2011 14:16	924768	13.06	22.45				
13/10/2011 14:17	924769	13.07	22.45				
13/10/2011 14:17	924770	13.06	22.45				
13/10/2011 14:18	924771	13.06	22.46				
13/10/2011 14:18	924772	13.05	22.47				
13/10/2011 14:19	924773	13.07	22.47				
13/10/2011 14:19	924774	13.05	22.48				
13/10/2011 14:20	924775	13.06	22.49				
13/10/2011 14:20	924776	13.06	22.5				
13/10/2011 14:21	924777	13.06	22.51				
13/10/2011 14:21	924778	13.05	22.52				
13/10/2011 14:22	924779	13.06	22.53				
13/10/2011 14:22	924780	13.05	22.54				
13/10/2011 14:23	924781	13.07	22.56				
13/10/2011 14:23	924782	13.05	22.57				
13/10/2011 14:24	924783	13.06	22.58				
13/10/2011 14:24	924784	13.05	22.6				
13/10/2011 14:25	924785	13.06	22.62				
13/10/2011 14:25	924786	13.06	22.63				
13/10/2011 14:26	924787	13.06	22.64				
13/10/2011 14:26	924788	13.05	22.66				
13/10/2011 14:27	924789	13.06	22.67				
13/10/2011 14:27	924790	13.05	22.68				
13/10/2011 14:28	924791	13.06	22.7				
13/10/2011 14:28	924792	13.06	22.72				
13/10/2011 14:29	924793	13.06	22.73				
13/10/2011 14:29	924794	13.05	22.74				
13/10/2011 14:30	924795	13.06	22.75				
13/10/2011 14:30	924796	13.05	22.77				
13/10/2011 14:31	924797	13.06	22.78				
13/10/2011 14:31	924798	13.05	22.79				
13/10/2011 14:32	924799	13.06	22.81				
13/10/2011 14:32	924800	13.05	22.82				
13/10/2011 14:33	924801	13.06	22.84				
13/10/2011 14:33	924802	13.05	22.85				
13/10/2011 14:34	924803	13.07	22.86				
13/10/2011 14:34	924804	13.05	22.88				
13/10/2011 14:35	924805	13.06	22.89				
13/10/2011 14:35	924806	13.05	22.91				
13/10/2011 14:36	924807	13.06	22.92				
